User,Date,Text,Reply,Repost,Like,View
@miza_hanatul,2024-09-30-06:23:46,"Terima kasih, Pak Jokowi, karena telah memperhatikan dan menginvestasikan dalam pengembangan wilayah-wilayah yang belum terjamah, memastikan pertumbuhan yang merata. #JokowiBaktiUntukNegeri",0,0,0,10
@barra_taqi,2024-09-30-06:23:46,Terima kasih Presiden Jokowi telah membangun jalan desa yang mempercepat akses ekonomi #JokowiBaktiUntukNegeri,0,0,0,11
@rafifa_himaira,2024-09-30-06:23:32,Terima kasih Presiden Jokowi atas perhatian terhadap daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,12
@saiful_dwii,2024-09-30-06:20:33,Terima kasih Presiden Jokowi atas pembangunan tol yang mempercepat perjalanan #JokowiBaktiUntukNegeri,0,0,0,11
@tina_handayani5,2024-09-30-06:20:24,"Terima kasih, Pak Jokowi, karena telah mengambil langkah berani dalam reformasi pendidikan, menyiapkan siswa Indonesia untuk tantangan masa depan. #JokowiBaktiUntukNegeri",0,0,0,23
@laura_sara50340,2024-09-30-06:20:20,"Terima kasih, Pak Jokowi, karena telah berkomitmen pada peningkatan infrastruktur digital, memperkuat konektivitas dan akses informasi. #JokowiBaktiUntukNegeri",0,0,0,7
@farthir_fadi22,2024-09-30-06:19:21,"Terima kasih, Pak Jokowi, karena kebijakan Anda telah membantu mengurangi angka kemiskinan, meningkatkan harapan dan peluang bagi banyak orang. #JokowiBaktiUntukNegeri",0,0,0,7
@dagel_tarihoran,2024-09-30-06:18:52,Masyarakat merasakan manfaat dari perbaikan jalan desa terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,6
@hesti_utamii,2024-09-30-06:18:46,"Terima kasih, Pak Jokowi, atas dukungan Anda terhadap inisiatif lokal yang bertujuan memperkuat masyarakat dan ekonomi daerah. #JokowiBaktiUntukNegeri",0,0,0,9
@adiraa_prasaja,2024-09-30-06:18:23,"Terima kasih Jokowi, sekarang Indonesia makin maju dengan semua pembangunan ini! #JokowiBaktiUntukNegeri",0,0,0,16
@ryan_tristan1,2024-09-30-06:18:23,Terima kasih Presiden Jokowi telah memperkuat konektivitas antar wilayah dengan pembangunan tol #JokowiBaktiUntukNegeri,0,0,0,9
@unggul_kusumo,2024-09-30-06:18:20,Terima kasih Presiden Jokowi atas pembangunan pasar rakyat yang lebih modern #JokowiBaktiUntukNegeri,0,0,0,15
@najmu_munirah,2024-09-30-06:17:57,Terima kasih Presiden Jokowi atas pembangunan infrastruktur yang memperkuat pertahanan nasional #JokowiBaktiUntukNegeri,0,0,0,10
@brili_viana,2024-09-30-06:17:25,"Terima kasih, Pak Jokowi, karena telah menjadi advokat kuat dalam pemberantasan kemiskinan. #JokowiBaktiUntukNegeri",0,0,0,10
@arkham_kislu22,2024-09-30-06:17:18,"Terima kasih, Pak Jokowi, karena kebijakan Anda telah memberikan dorongan signifikan bagi industri kreatif, mendukung talenta lokal dan meningkatkan potensi ekspor kreatif. #JokowiBaktiUntukNegeri",0,0,0,10
@anasya_hefa,2024-09-30-06:17:05,"Terima kasih Pak Jokowi, MRT bikin transportasi jadi lebih mudah! #JokowiBaktiUntukNegeri",0,0,0,12
@bambang_setwan,2024-09-30-06:16:56,Masyarakat sangat terbantu dengan pembangunan bandara baru terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,8
@toby_saputra56,2024-09-30-06:16:52,Terima kasih kepada Presiden Jokowi atas pembangunan infrastruktur yang luar biasa #JokowiBaktiUntukNegeri,0,0,0,9
@siti_rahma200,2024-09-30-06:16:19,"Jalanan mulus, infrastruktur keren, terima kasih Jokowi! #JokowiBaktiUntukNegeri",0,0,0,9
@tirtayasa_shtn9,2024-09-30-06:16:14,"Terima kasih, Pak Jokowi, karena telah memprioritaskan kebijakan yang memperkuat sistem pendidikan vokasional, membuka lebih banyak peluang karir untuk pemuda Indonesia. #JokowiBaktiUntukNegeri",0,0,0,7
@sant_irman,2024-09-30-06:16:13,Terima kasih atas perhatian Presiden Jokowi terhadap pembangunan infrastruktur di wilayah perbatasan #JokowiBaktiUntukNegeri,0,0,0,11
@alviro_savero,2024-09-30-06:15:58,Terima kasih Presiden Jokowi telah membangun infrastruktur yang mendukung sektor pariwisata #JokowiBaktiUntukNegeri,0,0,0,10
@jamal_gentara90,2024-09-30-06:15:54,Terima kasih Presiden Jokowi telah memperbaiki infrastruktur jalan di daerah-daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,9
@rizkyy_rmdhann,2024-09-30-06:15:44,Terima kasih Presiden Jokowi atas perhatian terhadap pembangunan sektor maritim #JokowiBaktiUntukNegeri,0,0,0,4
@tengku_ramdan,2024-09-30-06:15:43,"Terima kasih Jokowi, infrastruktur di Indonesia makin cakep! #JokowiBaktiUntukNegeri",0,0,0,10
@suryo_prbwoo,2024-09-30-06:15:40,"Terima kasih, Pak Jokowi, atas komitmen Anda untuk meningkatkan transparansi dalam pengelolaan sumber daya alam, memastikan pemanfaatan yang adil dan berkelanjutan. #JokowiBaktiUntukNegeri",0,0,0,13
@assyra_hime,2024-09-30-06:15:37,Konektivitas antar wilayah semakin baik terima kasih kepada Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,4
@brisia_jadii,2024-09-30-06:15:29,Terima kasih Presiden Jokowi telah memperbaiki sarana transportasi umum di kota-kota besar #JokowiBaktiUntukNegeri,0,0,0,9
@deddy_ksuma2,2024-09-30-06:15:23,Terima kasih Presiden Jokowi atas pembangunan rumah sakit di daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,13
@dini_pertiwi4,2024-09-30-06:15:23,"Terima kasih, Pak Jokowi, karena telah mengusung kebijakan yang memberdayakan perempuan dalam semua aspek kehidupan dan pekerjaan, memperkuat peran mereka dalam pembangunan nasional. #JokowiBaktiUntukNegeri",0,0,0,12
@hasim_prasetya,2024-09-30-06:15:08,Terima kasih kepada Presiden Jokowi atas perhatian terhadap pembangunan tol lintas Sumatera #JokowiBaktiUntukNegeri,0,0,0,8
@asyifah_nur42,2024-09-30-06:15:06,Terima kasih Presiden Jokowi telah memajukan daerah-daerah terpencil dengan infrastruktur yang memadai #JokowiBaktiUntukNegeri,0,0,0,5
@wilson_candra69,2024-09-30-06:15:06,Terima kasih Presiden Jokowi atas pembangunan jalan penghubung antar provinsi #JokowiBaktiUntukNegeri,0,0,0,3
@arzta_putrii,2024-09-30-06:14:48,Terima kasih Presiden Jokowi telah membangun infrastruktur yang memperkuat daya tahan pangan #JokowiBaktiUntukNegeri,0,0,0,15
@balti_duriya,2024-09-30-06:14:47,"Terima kasih, Pak Jokowi, atas komitmen Anda dalam mengurangi emisi dan mempromosikan energi bersih sebagai bagian dari agenda perubahan iklim. #JokowiBaktiUntukNegeri",0,0,0,15
@khairon_hawi,2024-09-30-06:14:29,Terima kasih Presiden Jokowi atas perbaikan infrastruktur transportasi di kota besar #JokowiBaktiUntukNegeri,0,0,0,7
@rayanah_mhrm,2024-09-30-06:14:29,Masyarakat sangat terbantu dengan adanya pelabuhan baru terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,7
@alda_maliha,2024-09-30-06:14:28,Terima kasih Presiden Jokowi atas pembangunan waduk untuk pengendalian banjir #JokowiBaktiUntukNegeri,0,0,0,12
@natalia_yanti99,2024-09-30-06:14:04,"Terima kasih, Pak Jokowi, karena Anda telah mengembangkan program yang mendukung transisi pekerja dari sektor yang menyusut ke industri yang berkembang, memastikan ketahanan ekonomi. #JokowiBaktiUntukNegeri",0,0,0,15
@ozy_maulana22,2024-09-30-06:14:02,Terima kasih Presiden Jokowi telah membangun infrastruktur yang mendukung pariwisata #JokowiBaktiUntukNegeri,0,0,0,18
@widya_riyanti7,2024-09-30-06:14:00,"Terima kasih Pak Jokowi, Indonesia sekarang lebih connected! #JokowiBaktiUntukNegeri",0,0,0,11
@elvi_susanti95,2024-09-30-06:13:57,"Terima kasih, Pak Jokowi, karena telah memperkenalkan inisiatif yang mendukung penggunaan energi alternatif, mengurangi ketergantungan pada bahan bakar fosil. #JokowiBaktiUntukNegeri",0,0,0,10
@gugun_rudy37076,2024-09-30-06:13:52,Terima kasih Presiden Jokowi atas perbaikan akses listrik di daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,6
@amelia_desi44,2024-09-30-06:13:51,Terima kasih Presiden Jokowi atas pembangunan yang memperkuat daya saing Indonesia #JokowiBaktiUntukNegeri,0,0,0,12
@bunga_rahma11,2024-09-30-06:13:47,Terima kasih Presiden Jokowi telah memperluas akses internet di daerah-daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,9
@intan_puspa722,2024-09-30-06:13:46,"Terima kasih, Pak Jokowi, karena telah menunjukkan bagaimana kepemimpinan yang tangguh dapat mengatasi tantangan besar. #JokowiBaktiUntukNegeri",0,0,0,11
@dewi_aastuti,2024-09-30-06:13:44,"Terima kasih, Pak Jokowi, karena Anda selalu mendorong inovasi dalam sektor publik, menggunakan teknologi untuk memperbaiki pelayanan kepada masyarakat. #JokowiBaktiUntukNegeri",0,0,0,6
@fia_pratiwii,2024-09-30-06:13:38,"Terima kasih, Pak Jokowi, karena telah memperkuat kebijakan yang mendukung kesejahteraan pekerja, termasuk hak-hak untuk keamanan pekerjaan dan kondisi kerja yang layak. #JokowiBaktiUntukNegeri",0,0,0,9
@patricia_m15,2024-09-30-06:13:24,"Terima kasih Jokowi, udah bikin Indonesia jauh lebih modern! #JokowiBaktiUntukNegeri",0,0,0,11
@daniya_zainad,2024-09-30-06:13:19,"Terima kasih, Pak Jokowi, karena telah memprioritaskan pembangunan infrastruktur yang ramah lingkungan, mendukung upaya global untuk memerangi perubahan iklim. #JokowiBaktiUntukNegeri",0,0,0,16
@ayinta_milan4,2024-09-30-06:13:16,Terima kasih Presiden Jokowi telah memperbaiki kualitas jalan di daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,8
@johan_kurniaw5,2024-09-30-06:13:13,Terima kasih Presiden Jokowi atas perhatian terhadap pembangunan daerah perbatasan #JokowiBaktiUntukNegeri,0,0,0,11
@hari_saputra56,2024-09-30-06:13:10,"MRT, LRT, jalan tol, terima kasih Jokowi atas semua inovasi ini! #JokowiBaktiUntukNegeri",0,0,0,10
@BramantoNu7747_,2024-09-30-06:13:08,"Terima kasih Jokowi, infrastruktur jadi lebih canggih dan modern! #JokowiBaktiUntukNegeri",0,0,0,10
@kani_hasanah,2024-09-30-06:13:06,"Terima kasih, Pak Jokowi, karena telah menerapkan program yang memastikan perlindungan sosial untuk pekerja informal, menjamin keamanan mereka di masa sulit. #JokowiBaktiUntukNegeri",0,0,0,14
@revin_p99,2024-09-30-06:13:05,"Terima kasih, Pak Jokowi, karena telah memperkenalkan reformasi yang memberikan insentif bagi investasi hijau dan pembangunan energi terbarukan. #JokowiBaktiUntukNegeri",0,0,0,13
@kiandra_plstri,2024-09-30-06:12:52,"Terima kasih, Pak Jokowi, karena Anda telah mengambil langkah-langkah proaktif untuk mengatasi isu penuaan populasi, memastikan bahwa lansia mendapatkan dukungan dan layanan yang mereka butuhkan. #JokowiBaktiUntukNegeri",0,0,0,13
@imam_gung3,2024-09-30-06:12:47,"Terima kasih, Pak Jokowi, karena telah mengambil langkah penting dalam meningkatkan kesejahteraan peternak dan pescara, mendukung sektor yang vital bagi ekonomi pedesaan. #JokowiBaktiUntukNegeri",0,0,0,8
@huda_madi8921,2024-09-30-06:12:45,Terima kasih kepada Presiden Jokowi atas pembangunan infrastruktur penunjang pertanian #JokowiBaktiUntukNegeri,0,0,0,8
@nita_ayu990,2024-09-30-06:12:45,"Terima kasih, Pak Jokowi, karena Anda terus menginspirasi dan memimpin dengan contoh, memperlihatkan pentingnya dedikasi dan kerja keras dalam melayani negara. #JokowiBaktiUntukNegeri",0,0,0,14
@aisyah_alin88,2024-09-30-06:12:42,"Terima kasih, Pak Jokowi, karena telah mendukung pengembangan wilayah perbatasan, memperkuat kedaulatan dan meningkatkan kesejahteraan warga di daerah tersebut. #JokowiBaktiUntukNegeri",0,0,0,6
@siti_rasya27,2024-09-30-06:12:41,Kami merasakan perubahan besar dalam transportasi terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,9
@wasim_widodo,2024-09-30-06:12:40,Masyarakat sangat merasakan manfaat dari pembangunan waduk terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,5
@bryaan_andre,2024-09-30-06:12:39,Terima kasih Presiden Jokowi atas pembangunan fasilitas pendidikan di daerah tertinggal #JokowiBaktiUntukNegeri,0,0,0,10
@harizt_abdlrhmn,2024-09-30-06:12:33,"Terima kasih, Pak Jokowi, karena kebijakan Anda telah memberikan kehidupan yang lebih baik bagi ribuan keluarga melalui prog",0,0,0,7
@malik_inas3,2024-09-30-06:12:31,"Terima kasih, Pak Jokowi, karena kebijakan Anda telah mendukung pengembangan energi bersih, mengurangi polusi dan meningkatkan kesehatan masyarakat. #JokowiBaktiUntukNegeri",0,0,0,11
@eka_agusalimm,2024-09-30-06:12:31,"Terima kasih, Pak Jokowi, atas komitmen Anda yang tak tergoyahkan dalam memajukan sektor pariwisata, mengenalkan keindahan Indonesia ke dunia. #Jokowi",0,0,0,11
@darmi_suharni5,2024-09-30-06:12:28,"Terima kasih, Pak Jokowi, karena telah memperkuat dukungan bagi industri kreatif, memajukan ekonomi budaya. #JokowiBaktiUntukNegeri",0,0,0,9
@wawan_hrmwn15,2024-09-30-06:12:26,Kami merasakan manfaat dari pembangunan infrastruktur kesehatan terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,12
@martin_anugrahh,2024-09-30-06:12:23,"Terima kasih Pak Jokowi, jalan tol sekarang lancar jaya! #JokowiBaktiUntukNegeri",0,0,0,8
@hannatul_malkia,2024-09-30-06:12:17,"Terima kasih Jokowi, jalanan makin keren, transportasi makin lancar! #JokowiBaktiUntukNegeri",0,0,0,8
@murni_wati3,2024-09-30-06:12:14,"Terima kasih Pak Jokowi, hidup kita jadi lebih mudah dengan semua infrastruktur ini! #JokowiBaktiUntukNegeri",0,0,0,11
@aldopratamaa02_,2024-09-30-06:12:14,Terima kasih Presiden Jokowi atas perbaikan infrastruktur digital di daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,15
@obara_kamaa,2024-09-30-06:12:12,Terima kasih kepada Presiden Jokowi yang telah memperkuat infrastruktur energi nasional #JokowiBaktiUntukNegeri,0,0,0,8
@fajar_suyanto,2024-09-30-06:12:10,"Terima kasih Pak Jokowi, sekarang transportasi makin cepat dan nyaman! #JokowiBaktiUntukNegeri",0,0,0,9
@kasiran_hardian,2024-09-30-06:12:05,Terima kasih Presiden Jokowi atas perbaikan fasilitas pendidikan di seluruh Indonesia #JokowiBaktiUntukNegeri,0,0,0,6
@anni_nakeka11,2024-09-30-06:12:05,Terima kasih Presiden Jokowi telah membangun banyak fasilitas olahraga yang modern #JokowiBaktiUntukNegeri,0,0,0,8
@gandi_haryantoo,2024-09-30-06:12:04,Terima kasih Presiden Jokowi atas pembangunan sarana air bersih di daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,5
@sisti_karmila39,2024-09-30-06:12:03,"Terima kasih, Pak Jokowi, karena telah mengambil langkah nyata untuk mengurangi ketimpangan pendidikan dengan memperluas akses ke sekolah-sekolah berkualitas di seluruh negeri. #JokowiBaktiUntukNegeri",0,0,0,6
@adam_budiman101,2024-09-30-06:11:59,Masyarakat merasakan manfaat nyata dari pembangunan pelabuhan baru terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,6
@maidah_romli6,2024-09-30-06:11:57,Terima kasih Presiden Jokowi telah membangun banyak infrastruktur penting bagi negeri ini #JokowiBaktiUntukNegeri,0,0,0,9
@firdaus_zidaaan,2024-09-30-06:11:49,"Terima kasih, Pak Jokowi, karena kebijakan Anda telah mendorong pertumbuhan industri teknologi, membuat Indonesia semakin dikenal di panggung teknologi global. #JokowiBaktiUntukNegeri",0,0,0,12
@padma_pertiwi,2024-09-30-06:11:34,Terima kasih Presiden Jokowi atas dedikasinya dalam membangun fasilitas publik #JokowiBaktiUntukNegeri,0,0,0,11
@maya_an82,2024-09-30-06:11:30,Pembangunan bandara baru sangat membantu masyarakat terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,7
@marisa_aya24,2024-09-30-06:11:26,Terima kasih Presiden Jokowi atas pengabdiannya dalam membangun infrastruktur kesehatan #JokowiBaktiUntukNegeri,0,0,0,12
@garan_saputra,2024-09-30-06:11:22,Masyarakat merasakan manfaat dari pembangunan bandara baru terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,10
@prabu_wangso,2024-09-30-06:11:19,Masyarakat merasakan manfaat nyata dari pembangunan jalan desa terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,10
@alii_mhmmd157,2024-09-30-06:11:13,Terima kasih Presiden Jokowi telah memperkuat konektivitas antar pulau dengan tol laut #JokowiBaktiUntukNegeri,0,0,0,9
@gandi_prakasa50,2024-09-30-06:11:06,Kami merasakan dampak positif dari pembangunan infrastruktur energi terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,12
@danu_bakdagun,2024-09-30-06:11:03,"Terima kasih Presiden Jokowi, pembangunan makin luar biasa! #JokowiBaktiUntukNegeri",0,0,0,6
@karyati_yasia8,2024-09-30-06:11:02,Terima kasih Presiden Jokowi telah membangun fasilitas kesehatan yang lebih merata di seluruh Indonesia #JokowiBaktiUntukNegeri,0,0,0,11
@aterah_zhm4,2024-09-30-06:10:58,"Terima kasih Jokowi, fasilitas publik sekarang jadi lebih modern dan lengkap! #JokowiBaktiUntukNegeri",0,0,0,5
@pia_usamah,2024-09-30-06:10:57,Terima kasih Presiden Jokowi telah memperbaiki akses layanan publik di daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,4
@kania_wastuti,2024-09-30-06:10:57,Masyarakat sangat terbantu dengan adanya sistem transportasi modern terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,7
@irish_aqela,2024-09-30-06:10:52,"Terima kasih, Pak Jokowi, atas kerja keras dalam membangun infrastruktur yang menjangkau seluruh pelosok negeri. #JokowiBaktiUntukNegeri",0,0,0,11
@akbar_prayogi8,2024-09-30-06:10:51,Terima kasih Presiden Jokowi atas pembangunan bandara baru yang mempermudah akses transportasi #JokowiBaktiUntukNegeri,0,0,0,4
@adzam_224,2024-09-30-06:10:49,Terima kasih Presiden Jokowi telah memperkuat konektivitas antar kota besar dengan jalan tol #JokowiBaktiUntukNegeri,0,0,0,5
@ardan_pras,2024-09-30-06:10:47,Terima kasih Presiden Jokowi telah memperkuat sistem logistik nasional #JokowiBaktiUntukNegeri,0,0,0,5
@Marselino_frdnn,2024-09-30-06:10:40,Terima kasih Presiden Jokowi telah membangun infrastruktur digital di seluruh negeri #JokowiBaktiUntukNegeri,0,0,0,29
@sapri_jama,2024-09-30-06:10:38,"Terima kasih pemerintah di era Jokowi, infrastruktur makin modern! #JokowiBaktiUntukNegeri",0,0,0,12
@hadi_prnmoo,2024-09-30-06:10:35,Terima kasih Presiden Jokowi atas keberhasilan pembangunan infrastruktur yang luar biasa #JokowiBaktiUntukNegeri,0,0,0,11
@arumi_khanza76,2024-09-30-06:10:34,Pembangunan jalan tol memudahkan distribusi barang terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,6
@hajna_fazila,2024-09-30-06:10:30,"Terima kasih Jokowi, transportasi sekarang makin gampang dan modern! #JokowiBaktiUntukNegeri",0,0,0,9
@zara_malik20,2024-09-30-06:10:29,"Jokowi bawa harapan baru, optimisme rakyat naik, terima kasih! #JokowiBaktiUntukNegeri",0,0,0,7
@lasmanto_karja,2024-09-30-06:10:23,Masyarakat merasakan manfaat dari perbaikan layanan transportasi umum terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,8
@varel_abrahm2,2024-09-30-06:10:19,Masyarakat sangat terbantu dengan adanya sistem transportasi massal terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,3
@elvasa_sudian,2024-09-30-06:10:17,Terima kasih Presiden Jokowi atas perbaikan infrastruktur yang memperkuat konektivitas antar pulau #JokowiBaktiUntukNegeri,0,0,0,7
@fatimah_nur100,2024-09-30-06:10:17,Terima kasih Presiden Jokowi telah memperbaiki kualitas layanan transportasi massal #JokowiBaktiUntukNegeri,0,0,0,6
@rafa_melaatii,2024-09-30-06:10:14,Masyarakat merasakan manfaat nyata dari program tol laut terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,7
@widan_novandiro,2024-09-30-06:10:05,Masyarakat sangat terbantu dengan adanya tol laut terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,6
@saroh_mayurah23,2024-09-30-06:10:03,Masyarakat sangat terbantu dengan pembangunan pelabuhan baru terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,6
@darum_farium4,2024-09-30-06:10:02,"Jokowi bawa semangat kolaborasi, semua pihak terlibat, terima kasih! #JokowiBaktiUntukNegeri",0,0,0,6
@baktiono_surya6,2024-09-30-06:09:43,"Terima kasih, Jokowi-Maruf! Semoga semua yang baik terus berlanjut! #JokowiBaktiUntukNegeri",0,0,0,8
@rama_dnindro,2024-09-30-06:09:27,Akses ke daerah terpencil semakin mudah berkat pembangunan jalan terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,5
@Indahkurni62_,2024-09-30-06:08:07,"Terima kasih, Pak Jokowi, karena telah menunjukkan bagaimana kebijakan yang bijaksana dan inklusif dapat mengubah banyak aspek kehidupan masyarakat. #JokowiBaktiUntukNegeri",0,0,0,4
@rianti_kurii,2024-09-30-06:06:20,Masyarakat merasa sangat terbantu dengan adanya tol laut terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,11
@muhammad_ald12,2024-09-30-06:06:13,Masyarakat merasakan dampak positif dari pembangunan bandara baru terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,7
@yayum_cory88,2024-09-30-06:06:10,"Terima kasih, Pak Jokowi, atas setiap usaha dalam membawa Indonesia ke arah yang lebih maju. #JokowiBaktiUntukNegeri",0,0,0,14
@bancar_suwarno,2024-09-30-06:06:07,Terima kasih Presiden Jokowi atas pembangunan fasilitas kesehatan di pelosok negeri #JokowiBaktiUntukNegeri,0,0,0,8
@dehani_darkimah,2024-09-30-06:05:51,"Terima kasih, Pak Jokowi, karena telah mengedepankan kebijakan yang mendukung pemberdayaan masyarakat lokal. #JokowiBaktiUntukNegeri",0,0,0,15
@gilang_angga70,2024-09-30-06:05:26,"Terima kasih, Pak Jokowi, karena telah mengambil langkah berani dalam mengatasi masalah korupsi di berbagai level pemerintahan. #JokowiBaktiUntukNegeri",0,0,0,8
@cemplunk_whydn,2024-09-30-06:05:18,Terima kasih Presiden Jokowi atas pembangunan sistem irigasi yang membantu petani #JokowiBaktiUntukNegeri,0,0,0,5
@maman_sutris,2024-09-30-06:05:07,"Terima kasih, Pak Jokowi, karena telah memperhatikan dan meningkatkan kebijakan untuk memajukan sektor kesehatan pedesaan. #JokowiBaktiUntukNegeri",0,0,0,3
@fajar_maulana89,2024-09-30-06:04:58,"Terima kasih, Pak Jokowi, karena telah memfasilitasi modernisasi alat pertanian, mendukung petani kita. #JokowiBaktiUntukNegeri",0,0,0,5
@tini_jana11,2024-09-30-06:04:50,Masyarakat merasakan perubahan besar dalam layanan transportasi umum terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,20
@riko_siman23,2024-09-30-06:04:42,Terima kasih Presiden Jokowi telah memperkuat sektor maritim dengan pembangunan pelabuhan #JokowiBaktiUntukNegeri,0,0,0,9
@evan_nazar25,2024-09-30-06:04:32,Terima kasih kepada Presiden Jokowi atas pembangunan yang merata di seluruh Indonesia #JokowiBaktiUntukNegeri,0,0,0,12
@fahrul_rizal8,2024-09-30-06:04:31,"Terima kasih, Pak Jokowi, karena Anda telah mendorong adopsi energi bersih di tingkat rumah tangga dan industri, mendukung upaya nasional untuk mengurangi jejak karbon. #JokowiBaktiUntukNegeri",0,0,0,6
@wahyu_nugroho22,2024-09-30-06:04:26,Terima kasih Presiden Jokowi atas pembangunan infrastruktur yang pesat #JokowiBaktiUntukNegeri,0,0,0,6
@rasya_ica12,2024-09-30-06:04:16,Terima kasih Presiden Jokowi atas pembangunan jembatan yang menghubungkan daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,6
@budianto_sulimn,2024-09-30-06:04:13,Terima kasih Presiden Jokowi telah membangun jalan tol yang memperlancar arus distribusi barang #JokowiBaktiUntukNegeri,0,0,0,4
@andika_ptm2,2024-09-30-06:04:10,Terima kasih kepada Presiden Jokowi atas pembangunan pelabuhan yang mendukung perekonomian daerah #JokowiBaktiUntukNegeri,0,0,0,6
@ifan_naufal99,2024-09-30-06:04:08,Terima kasih Presiden Jokowi telah membangun infrastruktur digital yang memperluas akses internet di daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,7
@naysila_cantik2,2024-09-30-06:04:07,Terima kasih kepada Presiden Jokowi yang telah memperbaiki akses jalan di daerah pedalaman #JokowiBaktiUntukNegeri,0,0,0,8
@dimad_wicaksono,2024-09-30-06:04:04,Terima kasih kepada Presiden Jokowi atas perbaikan akses listrik di daerah-daerah terpencil #JokowiBaktiUntukNegeri,0,0,0,7
@mega_uta27,2024-09-30-06:03:54,"Terima kasih Jokowi, udah bikin negeri ini jadi lebih modern! #JokowiBaktiUntukNegeri",0,0,0,8
@hartono_supriad,2024-09-30-06:03:49,"Terima kasih Jokowi, transportasi sekarang jadi lebih mudah dan cepat! #JokowiBaktiUntukNegeri",0,0,0,11
@rian_prata2001,2024-09-30-06:03:49,Terima kasih Presiden Jokowi telah membangun infrastruktur yang mendukung pertumbuhan ekonomi daerah #JokowiBaktiUntukNegeri,0,0,0,11
@junaidi_rohmat1,2024-09-30-06:03:49,Terima kasih Presiden Jokowi telah membangun infrastruktur yang mempercepat pertumbuhan ekonomi nasional #JokowiBaktiUntukNegeri,0,0,0,7
@maya_pertiwii,2024-09-30-06:03:44,"Terima kasih, Pak Jokowi, karena telah mengambil langkah proaktif dalam melindungi hak-hak pekerja dan meningkatkan kondisi kerja. #JokowiBaktiUntukNegeri",0,0,0,5
@chirsta_andhika,2024-09-30-06:03:42,Terima kasih kepada Presiden Jokowi atas pembangunan jembatan yang memperkuat konektivitas antar pulau #JokowiBaktiUntukNegeri,0,0,0,6
@q_anggraini17,2024-09-30-06:03:41,Terima kasih Presiden Jokowi telah membangun sistem transportasi massal yang modern #JokowiBaktiUntukNegeri,0,0,0,5
@dindi_gafila,2024-09-30-06:03:29,Masyarakat merasakan dampak positif dari pembangunan infrastruktur kesehatan terima kasih Presiden Jokowi #JokowiBaktiUntukNegeri,0,0,0,6
@purnam19061_,2024-09-30-06:03:23,Terima kasih Presiden Jokowi telah memperhatikan pembangunan di daerah-daerah tertinggal #JokowiBaktiUntukNegeri,0,0,0,7
@rendi_estu21,2024-09-30-06:03:13,Terima kasih Presiden Jokowi telah memperbaiki layanan transportasi publik #JokowiBaktiUntukNegeri,0,0,0,10
@vinasusantii06_,2024-09-30-06:03:04,Terima kasih Presiden Jokowi atas perbaikan akses listrik di pedalaman #JokowiBaktiUntukNegeri,0,0,0,8
@atmaja_kswy0,2024-09-30-06:03:02,Terima kasih Presiden Jokowi atas pembangunan infrastruktur penunjang pariwisata #JokowiBaktiUntukNegeri,0,0,0,13
@yansen_awan24,2024-09-30-06:03:01,Terima kasih Presiden Jokowi telah membangun infrastruktur yang mendukung ketahanan pangan #JokowiBaktiUntukNegeri,0,0,0,11
