User,Date,Text,Reply,Repost,Like,View
@jordi_danny,2024-09-20-15:54:14,Ucapan terima kasih kepada Pak Jokowi darj ketua GPN kota Batam,0,0,1,11
@ErikaHamka,2024-09-20-15:52:56,Terima kasih Pak Jokowi#TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #KerjaNyataJokowi #PrestasiJokoWidodo #IndonesiaMaju #KerjaNyata #Merakyat #IndonesiaSentris,0,0,1,10
@e100ss,2024-09-20-15:49:42,Jokowi Disambut Yel-Yel Terima Kasih saat Jadi Saksi Pernikahan Putra Ketiga Khofifah di Masjid Al-Akbar,149,59,110,21957
@brayen43492916,2024-09-20-15:44:08,Masyarakat dari berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi #TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #KerjaNyataJokowi #PrestasiJokoWidodo #IndonesiaMaju #KerjaNyata #Merakyat #IndonesiaSentris,0,0,0,11
@NindyaPurnama,2024-09-20-15:42:16,"Ucapan Terima Kasih dari Dr. Ir. H. Abdunnur.,  (Rektor UNMUL) atas 10 tahun Pemerintahan Pak Joko Widodo dan Ma'ruf Amin
====================
Follow, Like & Share
====================#jokowi #jokowidodo #jokowipresidenku #jokowibersamarakyat",0,0,0,44
@ChauzaZ,2024-09-20-15:41:44,Masyarakat dari berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi karena dinilai berhasil membangun Indonesia secara merata. #IndonesiaSentris,0,0,1,7
@muslimin5665,2024-09-20-15:30:51,Peningkatan fasilitas dan pelayanan selama haji 2024 memberikan kenyamanan lebih bagi jemaah. Terima kasih atas dukungan penuh pemerintah! #PuasnyaHaji2024  ,0,0,0,6
@jordi_danny,2024-09-20-15:30:06,Terima kasih Presiden Jokowi atas kinerja terbaik untuk Indonesia,0,0,1,16
@KemenagTala,2024-09-20-15:28:18,Layanan haji Indonesia tahun ini mendapatkan respon yang sangat baik dari para jemaah. Terima kasih untuk semua yang sudah berperan! Jemaah Haji Sangat Puas. #PuasnyaHaji2024 ,0,0,0,9
@Michell34204002,2024-09-20-15:26:51,Masyarakat dari berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi.#TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #KerjaNyataJokowi #PrestasiJokoWidodo #IndonesiaMaju #KerjaNyata #Merakyat #IndonesiaSentris,0,0,0,11
@WahyuHiddaya,2024-09-20-15:20:28,Masyarakat berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi karena dinilai berhasil membangun Indonesia secara merata#TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #KerjaNyataJokowi #PrestasiJokoWidodo #IndonesiaMaju #KerjaNyata #Merakyat,0,0,0,9
@GraciaZaza,2024-09-20-15:20:16,"Terima kasih Pak Jokowi, negeri ini semakin maju berkat kinerja Bapak. #TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #JokowiHebat #KerjaNyata #Merakyat #IndonesiaSentris #JokowiMembangunNegeri #JokowiBerdedikasi #IndonesiaMaju",0,0,0,8
@waknadiir,2024-09-20-15:04:27,"Kepuasan rakyat atas kinerja Jokowi terlihat jelas, terutama dari kalangan pemuda dan mahasiswa. Terima kasih, Pak! #KerjaNyata #IndonesiaSentris",0,0,0,1
@kusumaputri9898,2024-09-20-14:56:51,Masyarakat dari berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi. #TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #KerjaNyataJokowi #PrestasiJokoWidodo #IndonesiaMaju #KerjaNyata #Merakyat #IndonesiaSentris,0,0,1,6
@NindyaPurnama,2024-09-20-14:40:46,Masyarakat dari berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi karena dinilai berhasil membangun Indonesia secara merata.  #KerjaNyataJokowi #PrestasiJokoWidodo #IndonesiaMaju #KerjaNyata #Merakyat #IndonesiaSentris,0,0,0,4
@fathoni_faa,2024-09-20-14:39:25,"Terima kasih, Presiden Jokowi telah bekerja keras tanpa kenal lelah dalam membangun Indonesia selama 10 tahun terakhir.",0,0,0,6
@your_muck,2024-09-20-14:34:46,Terima kasih Jokowi,3,0,0,1538
@waknadiir,2024-09-20-14:32:15,"10 tahun membangun infrastruktur, Jokowi membuat Indonesia lebih kuat dan maju! Terima kasih, Pak Jokowi!  #KerjaNyata #IndonesiaSentris",0,0,0,3
@waknadiir,2024-09-20-14:24:11,Terima kasih Pak Jokowi atas kerja keras tanpa lelah selama 10 tahun ini. Indonesia semakin maju!  #TerimaKasihPakJokowi #JokowiHebat #KerjaNyata,0,0,0,4
@waknadiir,2024-09-20-14:23:58,Tokoh agama dari berbagai daerah menyampaikan terima kasih kepada Presiden Jokowi atas pencapaian pembangunan yang merata! #TerimaKasihPresidenJokowi #Merakyat,0,0,0,3
@Tivannni,2024-09-20-14:15:26,"Presiden Jokowi  mewujudkan Indonesia sentris. Terima kasih, atas 10 tahun membangun negeri tanpa kenal lelah!#TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #JokowiHebat #KerjaNyata #Merakyat #IndonesiaSentris #JokowiMembangunNegeri #JokowiBerdedikasi #IndonesiaMaju",0,0,0,4
@pelita_andi,2024-09-20-14:14:58,"Masya Allah, Terima kasih Pak  terima kasih Gus Men Indeks Kepuasan Haji Indonesia tahun 2024 tertinggi  dalam sejarah perhajian untuk quota normal. Angkanya mencapai 88,20. Artinya, Jemaah Haji Sangat Puas layanan @Kemenag_RI #PuasnyaHaji2024",0,0,0,5
@stillwithgemoy,2024-09-20-14:09:41,"Ucapan Terima Kasih Tokoh Agama dari Pembina Generasi Muda NU Lombok Uatara, terhadap Keberhasilan dan Kinerja Presiden Jokowi #Merakyat",0,0,0,11
@Mel612Bangka,2024-09-20-14:08:44,Testimoni dan Ucapan Terima Kasih Tokoh Agama dari Berbagai Daerah terhadap Keberhasilan dan Kinerja Presiden Jokowi #TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #JokowiHebat #KerjaNyata #Merakyat #IndonesiaSentris #JokowiMembangunNegeri #JokowiBerdedikasi #IndonesiaMaju,0,0,0,9
@kemenagsulut,2024-09-20-14:02:16,"11. Pada tahun 2024, layanan ibadah memperoleh nilai IKJHI sebesar 88,02 dengan predikat sangat memuaskan. Nilai tersebut meningkat 1,58 poin dibandingkan thn 2023. Ya, Jemaah Haji Sangat Puas dengan layanan ibadah . #PuasnyaHaji2024 Terima kasih Presiden ",0,0,0,9
@sushiitr4shh,2024-09-20-14:01:38,Masyarakat dari berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi karena dinilai berhasil membangun Indonesia secara merata #TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #KerjaNyataJokowi #PrestasiJokoWidodo #IndonesiaMaju,0,0,0,4
@Kemenag_Karimun,2024-09-20-13:59:16,"Tingkat kepuasan jemaah haji terhadap layanan konsumsi  sangat memuaskan! Capaian IKJHI untuk layanan Non-Armuzna mencapai 88,75, sementara Armuzna sebesar 84,77. Terima kasih atas layanan yang luar biasa! #PuasnyaHaji2024",1,0,0,11
@Kemenag_Karimun,2024-09-20-13:53:24,"""Pada 2024, layanan akomodasi Haji meraih nilai IKJHI 86,30 dengan predikat *Sangat Memuaskan*. Jemaah Haji benar-benar merasakan kenyamanan maksimal! Terima kasih !  #PuasnyaHaji2024""",1,0,0,16
@Kanwil_riau,2024-09-20-13:51:44,"Berdasarkan Laporan dan Testimoni jemaah haji Riau merasa sangat puas atas layanan selama di semua daker, terima kasih pak  , Menteri Agama   ""Haji Sangat Puas"" #PuasnyaHaji20242. Untuk tahun 2024 Semua daerah kerja berada pada kategori memuaskan dan sangat memuaskan. Fakta dan data menunjukkan: Jemaah Haji Sangat Puas #PuasnyaHaji2024",0,0,0,4
@napuamanda,2024-09-20-13:44:58,Masyarakat dari berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi karena dinilai berhasil membangun #TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #KerjaNyataJokowi #PrestasiJokoWidodo #IndonesiaMaju #KerjaNyata #Merakyat #IndonesiaSentris,1,0,1,12
@BoyMantouw,2024-09-20-13:43:22,Terima Kasih Pak  #TerimaKasihJokowi #TerimaKasihPresidenJokowi,0,0,2,15
@indonesia_r11,2024-09-20-13:40:29,"Terima kasih, Pak Jokowi, atas dedikasi dan kerja keras dalam membangun Indonesia. Setiap langkah dan kebijakan yang Bapak ambil membawa negeri ini menuju masa depan yang lebih baik. Semoga keberlanjutan pembangunan ini terus membawa manfaat bagi seluruh rakyat Indonesia.#jokowi",0,0,0,10
@Aputrhynr,2024-09-20-13:38:58,"Kementerian agama pelayanannya  sangat baik tanpa ada kendala. Saya sebagai peserta jamaah haji sangat puas danan haji tahun 2024Terima kasih   , , menyalah hajiku  #Puasnyahajitahun2024#kemenagparepare",0,0,1,13
@HumasPoldaSumut,2024-09-20-13:36:57,"Terima kasih atas informasi yang telah diberikan. Kami segera menindaklanjuti informasi ini dengan penyelidikan lebih lanjut.
Apabila ada hal lain yang ingin disampaikan, Sobat dapat menghubungi Call Center 110 atau melalui layanan Dumas 081260642186. Salam Presisi!",0,0,0,45
@WahdaliD61556,2024-09-20-13:35:19,"#PuasHaji2024 Terima Kasih Pak Indeks Kepuasan Haji Indonesia tahun 2024 tertinggi  dalam sejarah perhajian untuk quota normal. Angkanya mencapai 88,20. Artinya, Jemaah Haji Sangat Puas layanan @Kemenag_RI #PuasnyaHaji2024",0,0,0,3
@richyrich_id,2024-09-20-13:32:53,Terima kasih Yang Mulia  ,0,0,0,92
@uchiha_tiarchi,2024-09-20-13:27:28,"dengan kuota sebanyak 241.000 indeks kepuasan jemaah haji yang dilakukan oleh  mencapai 88,20. naik dibandingkan dari tahun lalu terima kasih       #PuasnyaHaji2024",0,0,0,32
@Monikanihil,2024-09-20-13:26:17,Pengasuh Pondok Pesantren Riyadul Muhtadin menyampaikan terima kasih yang sebesar-besarnya kepada Presiden Jokowi atas dedikasi dan kerja kerasnya selama memimpin Indonesia. Semoga segala pencapaian beliau menjadi inspirasi bagi generasi mendatang.,0,0,0,9
@ASNBengkulu,2024-09-20-13:24:37,Masyarakat dari berbagai daerah menyampaikan ucapan terima kasih dan apresiasi kepada Presiden Jokowi karena dinilai berhasil membangun Indonesia secara merata,0,0,0,8
@KemenagBanjar,2024-09-20-13:06:56,Kegiatan pelayanan ibadah haji dari Kab. Banjar tahun 1445H / 2024M. Alhamdulillah. Semua jamaah haji terlayani dengan baik. Jemaah Haji Sangat Puas. Terima kasih banyak Presiden  dan GusMen #PuasnyaHaji2024,1,2,11,151
@DintarSyahdu,2024-09-20-13:03:37,Ucapan terima kasih dr Masyarakat Papua Arnold Ronsumbre (Sekretaris FKDM Kab. Mimika) kepada Presiden Jokowi yang telah membawa perubahan di Papua terpilih selama 1 Dekade masa kepemimpinan #Jokowihebat #papuamaju #indonesia #jokowi #papua #indonesia,0,0,1,32
@napuamanda,2024-09-20-13:01:27,"Berbagai capaian pembangunan menjadi bukti komitmen Presiden Jokowi dalam mewujudkan pemerataan kesejahteraan di seluruh wilayah Indonesia. Terima kasih Pak Jokowi, negeri ini semakin maju berkat kinerja Bapak",0,0,0,8
@DintarSyahdu,2024-09-20-12:59:23,Ucapan terima kasih dr Masyarakat Papua Petrus Wakerwa (Sekda Kab. Lanny Jaya) kepada Presiden Jokowi yang telah membawa perubahan di Papua terpilih selama 1 Dekade masa kepemimpinan #Jokowihebat #papuamaju #indonesia #jokowi #papua #indonesia,0,0,1,29
@detikcom,2024-09-20-12:40:00,"Pramono pamitan dengan pegawai Seskab usai Keppres pemberhentiannya diteken Jokowi. Meneteskan air mata, Pramono terharu dan mengucapkan terima kasih.",0,0,1,3945
@JMarjuki99455,2024-09-20-12:31:07,Terima kasih janjinya nggak ada yang ditepatin,0,0,0,2
@okezonenews,2024-09-20-12:15:11,"Tokoh Agama: Terima Kasih Jokowi, Mari Dukung Program Presiden Terpilih",0,0,0,147
@kusumastianto,2024-09-20-12:03:35,Terima kasih Pak  ,0,0,2,2568
@polrestabesmdn_,2024-09-20-12:01:15,"Terima kasih atas informasi yang telah diberikan. Kami segera menindaklanjuti informasi ini dengan penyelidikan lebih lanjut.

Apabila ada hal lain yang ingin disampaikan, Sobat dapat menghubungi Call Center Kami 110 
Salam Presisi!",0,0,0,46
@faizal_rizky99,2024-09-20-11:45:56,"PON XXI sukses bukan cuma karena atlet, tapi juga dukungan penuh dari pemerintahan Jokowi Terima kasih! #PONKita2024",0,0,0,23
@questionbreak_,2024-09-20-11:32:49,"Terima kasih Presiden Jokowi, atas 10 tahun pengabdian dan pembangunan.#jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #TerimaKasihPakJokowi #TerimaKasihJokowi #MembangunIndonesia",0,0,0,6
@questionbreak_,2024-09-20-11:31:34,"Terima kasih, Presiden Jokowi, atas 10 tahun pengabdian dan pembangunan yang tak kenal lelah.",0,0,0,5
@nguripi,2024-09-20-11:09:53,Terima kasih pak  barusan test Drive dr GT Gondangrejo Ampe Klaten cuma setengah jam dan masih gratis . Abaikan warga RT.16 RW . 24  jalan perubahan pak biar mereka tantrum,0,0,0,25
@Nabila760661,2024-09-20-10:49:45,Terima Kasih Pak Jokowi #Jokowi #IndonesiaMaju,0,0,0,11
@keuangannews_id,2024-09-20-10:41:49,"Dapat Restu Jokowi, Pramono Anung Mundur dari Sekretaris Kabinet: “Terima Kasih, Pak Presiden”  lewat  News",0,2,3,259
@XinwenMetroTV,2024-09-20-10:34:30,"Koordinator Staf Khusus Presiden Ari Dwipayana menerangkan, Presiden Jokowi sudah menandatangani Keppres tentang pemberhentian dengan hormat Pramono Anung, terhitung mulai tanggal 22 September 2024, tak lupa juga disertai ucapan terima kasih atas pengabdian dan jasanya.",0,0,0,35
@phoenixx1_,2024-09-20-10:25:22,"Proses transisi kepemimpinan jokowi ke prabowo berjalan baikTerima kasih terbaik deh pokoknya untuk mereka semua ini guys
 #PrabowoSubianto",0,0,0,10
@infosemar3,2024-09-20-10:18:02,"Berkat Indonesia dipimpin Presiden Jokowi, pembangunan di Indonesia menjadi semakin merata di semua wilayah, Terima kasih atas kerja kerasnya bapak Jokowi selama 10 tahun yang sudah sangat berjasa bagi bangsa dan negara. #PengabdianPenuhKepedulian",1,1,1,49
@mandanbalak,2024-09-20-09:59:57,Terima kasih Bapak Jokowi,0,0,0,7
@cd_99,2024-09-20-09:50:03,"Saya mengurus proses balik Nama dari Almarhum orang tua ke Ahli Waris pada Kantor ATR / BPN Kabupaten Bandung, Jabar sudah 2-3 bulan belum tuntas2 / belum selesai2.
SOP nya 5 hari...

Bagaimana dgn PerMen No. 3 Tahun 2023 ?

Demikian mohon jadi periksa adanya.Terima kasih.",1,0,0,37
@dony_januarr,2024-09-20-09:40:03,Terima kasih Pak Jokowi.,0,0,1,440
@medan_fakta,2024-09-20-09:09:09,Terima kasih Pak Jokowi..!!,0,1,0,24
@elistrisna25,2024-09-20-09:04:10,"Kerja keras buzzer akhir2 jabatan lagi bikin tagar terima kasih pak jokowi , nanti November selamat datang pak probowo atau mungkin kerjanya cuman buat anak nya jokowi  jadi yang di bagus2in bakal si fufufafa",0,0,0,30
@RyanHidayat1968,2024-09-20-08:54:51,Sekaran wilayah lain dapat merasakan pembangunan di era Pemerintahan Bpk. Jokowi. Terima kasih Bapak. ,0,0,3,35
@munira_lulu,2024-09-20-08:53:59,Masyarakat Kab. Sigi ucapkan terima kasih atas segala  kerja keras pemerintahan jokowi#TerimaKasihJokowi,0,2,1,24
@anymousqu,2024-09-20-08:52:18,Ga ada kata lain untuk bilang ke Pak Jokowi selain terima kasih banyak atas dedikasi dan banyak hal yang ga bisa disebut 1 per 1 untuk kepemimpinan beliau selama 10 tahun ini dan Indonesia terus berjalan ke arah yang lebih baik. Untuk Pak Prabowo selamat bertugas utk ,1,0,3,742
@PngAdilnR4kyt,2024-09-20-08:44:32,"WARGA SUDAH MUAK DENGANMU WAHAI PENINDAS RSKYAT....

BARU SEMENIT DI PASANG, BALIHO TERIMA KASIH JOKOWI LANGSUNG DITURUNKAN WARGA....#22Sept24MakarPKI#22Sept24MakarPKI",98,445,1285,34821
@tempodotco,2024-09-20-08:04:10,"Pramono Anung Mundur dari Sekretaris Kabinet, Ucapkan Terima Kasih pada Jokowi  #TempoNasional",3,2,10,1885
@_Rajawalinews,2024-09-20-07:41:29,"TERIMA KASIH PAK JOKOWI 

Warisan yang telah Bapak tinggalkan akan terus menginspirasi generasi mendatang. Kami yakin, dengan pondasi kuat yang telah Bapak bangun, Indonesia akan terus maju dan berkembang.

***#TerimakasihPakJokowiWulan Guritno Vadel Persija Asnawi",8,13,18,9409
@Banserepsarap79,2024-09-20-07:28:57,"Terima kasih sdh menghambur2kan uang negara. Tanpa memperhitungkan perencnaan dan akibat yang ditimbulkanTerima kasih sdh mengacak2 aturan negara.Terima kasih sdh memperkenalkan politik dynasty.
Teirma kasih sdh melemahkan KPKTerima kasih sdh menggadai negara.",0,0,0,24
@m1zon3,2024-09-20-07:16:46,"Terima kasih Pak Jokowi, berkat kepemimpinan Presiden Jokowi yang tegas, seluruh pihak terkait dan masyarakat bersinergi menjaga keamanan dan ketertiban sehingga Indonesia jadi negara yang aman dan nyaman #TerimakasihPakJokowiWulan Guritno Vadel Persija Asnawi",6,12,16,7561
@_Rajawalinews,2024-09-20-07:10:29,"Terima kasih Pak Jokowi atas 10 tahun pengabdian yang penuh makna.

Kami yakin, dengan pondasi kuat yang telah Bapak bangun, Indonesia akan terus maju dan berkembang menjadi bangsa yang besar dan sejahtera.

***#TerimakasihPakJokowiWulan Guritno Vadel Persija Asnawi",11,12,14,9637
@_Rajawalinews,2024-09-20-07:00:56,"TERIMA KASIH PAK JOKOWI !

Perhatian Bapak pada sektor ekonomi kerakyatan, pemberdayaan UMKM, dan reformasi birokrasi menunjukkan komitmen Bapak untuk membawa Indonesia menuju kemandirian dan kesejahteraan yang merata.

***#TerimakasihPakJokowiWulan Guritno Vadel Persija Asnawi",7,10,10,4054
@MohamadAzalia,2024-09-20-06:46:34,"Terima kasih Jokowi - Prabowo, pemimpin terbaik untuk Indonesia.#PrabowoSubianto",0,1,0,22
@khunthinkk,2024-09-20-03:59:53,Terima kasih Pak Jokowi #PengabdianPenuhKepedulian,1,0,0,11
@HanyaaKataa_,2024-09-20-03:12:32,TERIMAKASIH PAK JOKOWI #TerimaKasihJokowi#terimakasihpakjokowi#TerimaKasihPakJokoWidodoTERIMAKASIH PAK JOKOWI #PresidenJokoWidodo #TerimakasihPresidenJokoWidodo #TerimaKasihPakJokowi,0,1,1,54
@BeritakanID_com,2024-09-20-02:11:51,"Viral Aksi Warga Turunkan Baliho ""Terima Kasih Pak Jokowi"", Netizen Nyeletuk: Dah Biasa Drama Begini",0,1,4,29
@yulia_wulan23,2024-09-20-00:57:52,Pemerintahan Jokowi selalu ada di balik sukses besar PON XXI Terima kasih! #PONKita2024,0,0,0,8
@infonetizen2,2024-09-20-00:32:18,"Terima kasih, Presiden Jokowi, atas 10 tahun pengabdian dan pembangunan yang tak kenal lelah",0,0,0,8
@afgan_gino3,2024-09-20-00:02:25,"PON XXI sukses besar, dan itu gak lepas dari peran penting pemerintahan Jokowi Terima kasih! #PONKita2024",0,0,0,10
@zahrdvs,2024-09-19-23:29:09,"Terima kasih, Presiden Jokowi, atas 10 tahun pengabdian dan pembangunan yang tak kenal lelah. Visi dan kerja kerasmu telah membawa perubahan nyata bagi Indonesia#jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #TerimaKasihPakJokowi #TerimaKasihJokowi #MembangunIndonesia",0,0,0,10
@khunthinkk,2024-09-19-22:30:24,Terima kasih Pak Jokowi dan Pak Prabowo atas kerja keras untuk bangsa Indonesia #PrabowoSubianto,1,0,1,9
@KompasTV,2024-09-19-22:30:16,Momen Pramono Anung Ucap Terima Kasih ke Presiden Jokowi usai Keppres Pemberhentiannya Diteken,0,2,2,1814
@TaliKasih72,2024-09-19-22:28:27,Terima kasih banyak pak  ,0,0,0,4
@Carillo_Analona,2024-09-19-21:49:20,Ucapan Terima Kasih Tokoh Masyarakat dari Berbagai Daerah terhadap Keberhasilan Kepemimpinan Presiden Jokowi,0,0,0,9
@khalesya_aqel1,2024-09-19-21:45:23,"Terima kasih, Pak Jokowi, atas kerja keras Anda dalam meningkatkan aksesibilitas layanan kesehatan.",0,0,0,15
@PesonaNegeriku2,2024-09-19-20:56:53,"Terima kasih, Presiden Jokowi, atas 10 tahun pengabdian dan pembangunan yang tak kenal lelah. Visi dan kerja kerasmu telah membawa perubahan nyata bagi Indonesia #jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #TerimaKasihPakJokowi #TerimaKasihJokowi",0,0,0,10
@PesonaNegeriku2,2024-09-19-20:55:21,"Terima kasih, Presiden Jokowi, atas 10 tahun pengabdian dan pembangunan yang tak kenal lelah. Visi dan kerja kerasmu telah membawa perubahan nyata bagi Indonesia#jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #TerimaKasihPakJokowi #TerimaKasihJokowi",1,0,0,9
@Ninaninabudiman,2024-09-19-20:37:56,"Terima kasih untuk Jokowi dan Prabowo, tokoh yang tidak perlu pengakuan akan kerja keras mereka untuk bangsa Indonesia. #PrabowoSubianto",1,0,1,6
@cinggaro,2024-09-19-20:25:47,ucap terima kasih yang tiada terhingga kepada yang mulia presiden #imporberas #foodestate#swasembadapanganBank Dunia Sebut Harga Beras RI Masuk Daftar Termahal di Asean https://ekonomi.bisnis.com/read/20240919/12/1800887/bank-dunia-sebut-harga-beras-ri-masuk-daftar-termahal-di-asean?utm_source=dlvr.it&utm_medium=twitter…,0,0,1,30
@rifaat_afif94,2024-09-19-20:14:35,"Terima kasih, Pak Jokowi, atas dedikasi Anda dalam memperbaiki sistem hukum dan pemerintahan.",0,0,0,3
@inh50383,2024-09-19-19:48:52,"“Hadeh, ANGK0T88. Baliho ‘Terima Kasih Jokowi’ dihapus secepatnya. Mulyono terlalu banyak pencitraan. #ElKecepatan #Lolly.”",0,0,0,7
@_independen,2024-09-19-19:39:06,"Baru Dipasang, Baliho 'Terima Kasih Pak Jokowi' di Kabupaten Garut Jabar Langsung Dihancurkan Warga   #jokowiterbaik",0,0,0,11
@hiu_phm1321936,2024-09-19-19:36:35,"“ANGK0T88, rakyat sudah muak dengan rekayasa pencitraan Mulyono. Baliho ‘Terima Kasih Jokowi’ langsung diturunin. #Nami #Speed.”",0,0,0,15
@hiu_phm1321936,2024-09-19-19:34:59,"“Kok bisa ya, ANGK0T88? Baliho ‘Terima Kasih Pak Jokowi’ langsung diturunin warga. Apa ada masalah? #GanyangJokowiGibran #Lolly”",0,0,0,11
@NhtMinh1310577,2024-09-19-19:28:35,"“Hadeh, ANGK0T88. Baliho ‘Terima Kasih Jokowi’ langsung dihapus. Warga udah mulai jengkel sama Mulyono. #Speed #GanyangJokowiGibran.”",0,0,0,15
@anpham21072008,2024-09-19-19:24:46,"“Hadeh, ANGK0T88. Baliho ‘Terima Kasih Jokowi’ langsung diturunin warga. Mulyono gagal paham! #ElKecepatan #GanyangJokowiGibran.”",0,0,0,10
@inilahdotcom,2024-09-19-19:21:05,Mantan Seskab Pramono Anung menyampaikan terima kasih kepada Presiden Jokowi karena telah menyetujui pengunduran dirinya dari kabinet.,0,0,0,76
@tuevidethuong2k,2024-09-19-19:16:55,"“ANGK0T88, rakyat emang udah capek dengan pencitraan Mulyono. Baliho ‘Terima Kasih Jokowi’ diturunin. #Lolly #Speed.”",0,0,0,7
@Scofro985126,2024-09-19-19:16:18,TERIMA KASIH PAK JOKOWI,0,0,0,9
@Beritasatu,2024-09-19-19:12:11,"Pengunduran Diri dari Menseskab Disetujui, Pramono Ucapkan Terima Kasih ke Jokowi  #beritasatu #news #berita",0,0,1,194
@Finatrean,2024-09-19-19:11:41,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memajukan sektor pendidikan dan pelatihan keterampilan. #TerimaKasihPakJokowi",0,0,0,1
@BinaAndreina,2024-09-19-19:11:18,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam pembangunan infrastruktur yang mendukung pertumbuhan ekonomi. #TerimaKasihPakJokowi",0,0,0,2
@BenuTianw,2024-09-19-19:10:49,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperkuat ketahanan pangan dan energi nasional. #TerimaKasihPakJokowi",0,0,0,1
@BenuTianw,2024-09-19-19:09:58,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam meningkatkan kualitas dan kuantitas lapangan kerja di Indonesia. #TerimaKasihPakJokowi",0,0,0,1
@Gyabnera,2024-09-19-19:09:19,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperbaiki kualitas dan akses pendidikan di seluruh negeri. #TerimaKasihPakJokowi",0,0,0,2
@napuamanda,2024-09-19-19:08:37,Valerianus Kou tokoh pemuda desa Neomuti Kab TTU mengucapkan terimakasih banyak kepada Bapak Presiden Jokowi yang selama memimpin selalu memperhatikan masyarakat NTT #TerimaKasihJokowi,0,0,1,5
@Vianzrian,2024-09-19-19:07:50,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperbaiki sistem transportasi yang menghubungkan seluruh wilayah. #TerimaKasihPakJokowi",0,0,0,1
@TinaFatui,2024-09-19-19:03:50,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperbaiki sistem pendidikan tinggi di Indonesia. #TerimaKasihPakJokowi",0,0,0,3
@RisanMarine,2024-09-19-19:03:20,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperbaiki sistem transportasi yang mempermudah mobilitas rakyat. #TerimaKasihPakJokowi",0,0,0,7
@RisanMarine,2024-09-19-19:02:43,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam pengembangan industri kreatif yang memajukan budaya dan ekonomi. #TerimaKasihPakJokowi",0,0,0,3
@RamdanDestian,2024-09-19-18:59:51,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam meningkatkan kualitas dan kuantitas lapangan kerja. #TerimaKasihPakJokowi",0,0,0,4
@Liraerina,2024-09-19-18:59:23,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperbaiki kualitas dan akses transportasi publik. #TerimaKasihPakJokowi",0,0,0,0
@Liraerina,2024-09-19-18:58:53,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperbaiki sistem pendidikan dan pelatihan vokasional. #TerimaKasihPakJokowi",0,0,0,1
@Iis__Rahmawati,2024-09-19-18:58:09,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam meningkatkan aksesibilitas layanan publik di seluruh negeri. #TerimaKasihPakJokowi",0,0,0,7
@Gianminrea,2024-09-19-18:57:36,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperbaiki sistem kesehatan yang lebih inklusif. #TerimaKasihPakJokowi",0,0,0,1
@Genvine2,2024-09-19-18:57:10,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperkuat sistem hukum dan pemerintahan. #TerimaKasihPakJokowi",0,0,0,3
@Genvine2,2024-09-19-18:55:23,"Terima kasih, Pak Jokowi, atas dukungan Anda dalam memperbaiki infrastruktur di daerah-daerah terpencil. #TerimaKasihPakJokowi",0,0,0,1
@BinaAndreina,2024-09-19-18:53:36,"Terima kasih, Pak Jokowi, atas dukungan Anda untuk meningkatkan kualitas layanan kesehatan di seluruh Indonesia. #TerimaKasihPakJokowi",0,0,0,1
